,Response,Test Stim,Test Speed,Correct,Time,Stim Time
888,right,log,16.0,True,0.49929189682006836,0.48571428571428565
889,right,log,16.0,True,0.4832620620727539,0.48571428571428565
890,left,mirror,0.0,False,0.4328932762145996,0.48571428571428565
891,right,mirror,16.0,True,0.3174781799316406,0.48571428571428565
892,left,mirror,-40.0,True,0.500643253326416,0.48571428571428565
893,right,mirror,40.0,True,0.2832610607147217,0.48571428571428565
894,left,mirror,24.0,False,0.29950809478759766,0.48571428571428565
895,right,mirror,-40.0,False,0.24975800514221191,0.48571428571428565
896,right,log,0.0,False,0.4990200996398926,0.48571428571428565
897,right,mirror,24.0,True,0.6009190082550049,0.48571428571428565
898,right,log,32.0,True,0.5529379844665527,0.48571428571428565
899,right,mirror,8.0,True,0.48361778259277344,0.48571428571428565
900,right,log,24.0,True,0.4160170555114746,0.48571428571428565
901,right,log,32.0,True,0.4506549835205078,0.48571428571428565
902,left,mirror,-40.0,True,0.46623921394348145,0.48571428571428565
903,right,mirror,8.0,True,0.4500408172607422,0.48571428571428565
904,left,mirror,-32.0,True,0.41546106338500977,0.48571428571428565
905,right,mirror,40.0,True,0.4502708911895752,0.48571428571428565
906,left,mirror,-16.0,True,0.4837470054626465,0.48571428571428565
907,right,mirror,-32.0,False,0.4336249828338623,0.48571428571428565
908,left,mirror,24.0,False,0.41508984565734863,0.48571428571428565
909,left,mirror,-24.0,True,0.5016891956329346,0.48571428571428565
910,left,mirror,-8.0,True,0.528623104095459,0.48571428571428565
911,right,log,16.0,True,0.4500312805175781,0.48571428571428565
912,left,mirror,-16.0,True,0.4999361038208008,0.48571428571428565
913,right,mirror,8.0,True,0.509148359298706,0.48571428571428565
914,left,log,8.0,False,0.43216705322265625,0.48571428571428565
915,right,log,-8.0,False,0.44910311698913574,0.48571428571428565
916,left,mirror,-24.0,True,0.45073795318603516,0.48571428571428565
917,right,mirror,-32.0,False,0.46723318099975586,0.48571428571428565
918,left,mirror,-8.0,True,0.4496622085571289,0.48571428571428565
919,left,log,-40.0,True,0.4834599494934082,0.48571428571428565
920,left,mirror,-16.0,True,0.4671821594238281,0.48571428571428565
921,right,log,-40.0,False,4.829824924468994,0.48571428571428565
922,left,log,-32.0,True,0.4816720485687256,0.48571428571428565
923,right,log,8.0,True,0.416532039642334,0.48571428571428565
924,left,mirror,-40.0,True,0.4995582103729248,0.48571428571428565
925,left,log,0.0,False,0.5120511054992676,0.48571428571428565
926,left,mirror,8.0,False,0.44983506202697754,0.48571428571428565
927,right,log,32.0,True,0.5059237480163574,0.48571428571428565
928,right,mirror,40.0,True,0.5307230949401855,0.48571428571428565
929,right,log,40.0,True,0.3831672668457031,0.48571428571428565
930,right,log,-40.0,False,0.4330599308013916,0.48571428571428565
931,left,mirror,-24.0,True,4.167237997055054,0.48571428571428565
932,left,mirror,8.0,False,0.4504239559173584,0.48571428571428565
933,right,log,16.0,True,0.4168820381164551,0.48571428571428565
934,right,mirror,24.0,True,0.41603827476501465,0.48571428571428565
935,left,log,-16.0,True,0.44867873191833496,0.48571428571428565
936,right,log,24.0,True,0.48322510719299316,0.48571428571428565
937,left,log,24.0,False,0.4663429260253906,0.48571428571428565
938,left,log,-32.0,True,0.46688079833984375,0.48571428571428565
939,left,mirror,-40.0,True,0.5550062656402588,0.48571428571428565
940,right,log,-40.0,False,0.4992656707763672,0.48571428571428565
941,left,mirror,-16.0,True,6.116096019744873,0.48571428571428565
942,right,log,40.0,True,0.5873422622680664,0.48571428571428565
943,left,log,-16.0,True,0.5000748634338379,0.48571428571428565
944,right,mirror,-16.0,False,0.5735743045806885,0.48571428571428565
945,right,mirror,16.0,True,0.41593503952026367,0.48571428571428565
946,right,log,-8.0,False,12.712440729141235,0.48571428571428565
947,left,log,-16.0,True,1.1450510025024414,0.48571428571428565
948,left,log,16.0,False,0.48312807083129883,0.48571428571428565
949,right,mirror,16.0,True,0.451160192489624,0.48571428571428565
950,left,log,16.0,False,0.46646785736083984,0.48571428571428565
951,right,log,16.0,True,0.5411410331726074,0.48571428571428565
952,left,mirror,-16.0,True,0.8357961177825928,0.48571428571428565
953,right,log,40.0,True,2.7196621894836426,0.48571428571428565
954,left,log,-24.0,True,3.736238956451416,0.48571428571428565
955,left,mirror,0.0,False,3.7407917976379395,0.48571428571428565
956,left,log,0.0,False,0.4987170696258545,0.48571428571428565
957,right,mirror,0.0,False,0.5301549434661865,0.48571428571428565
958,left,log,-40.0,True,0.4162170886993408,0.48571428571428565
959,right,mirror,16.0,True,0.43398094177246094,0.48571428571428565
960,right,mirror,-8.0,False,5.683824777603149,0.48571428571428565
961,left,log,32.0,False,5.425951957702637,0.48571428571428565
962,left,mirror,-16.0,True,0.5380589962005615,0.48571428571428565
963,left,mirror,-8.0,True,0.641477108001709,0.48571428571428565
964,right,log,24.0,True,0.5029048919677734,0.48571428571428565
965,left,mirror,16.0,False,0.5055341720581055,0.48571428571428565
966,left,log,-24.0,True,0.6528568267822266,0.48571428571428565
967,left,mirror,-8.0,True,0.616873025894165,0.48571428571428565
968,left,mirror,-8.0,True,0.4160902500152588,0.48571428571428565
969,left,mirror,-40.0,True,0.4169647693634033,0.48571428571428565
970,left,mirror,-8.0,True,0.49988770484924316,0.48571428571428565
971,left,mirror,-8.0,True,0.31643104553222656,0.48571428571428565
972,left,log,24.0,False,0.3496830463409424,0.48571428571428565
973,right,log,0.0,False,0.38312315940856934,0.48571428571428565
974,right,log,32.0,True,3.0122907161712646,0.48571428571428565
975,left,log,-32.0,True,0.46649718284606934,0.48571428571428565
976,right,mirror,-8.0,False,0.7347838878631592,0.48571428571428565
977,right,log,32.0,True,0.6097288131713867,0.48571428571428565
978,right,mirror,24.0,True,0.4671189785003662,0.48571428571428565
979,left,log,0.0,False,0.5151278972625732,0.48571428571428565
980,right,mirror,-40.0,False,0.5095229148864746,0.48571428571428565
981,left,mirror,-40.0,True,0.43170595169067383,0.48571428571428565
982,left,log,-24.0,True,0.44986915588378906,0.48571428571428565
983,right,log,40.0,True,0.4671437740325928,0.48571428571428565
984,right,mirror,24.0,True,0.49927306175231934,0.48571428571428565
985,left,log,-8.0,True,0.41541194915771484,0.48571428571428565
986,right,log,32.0,True,0.5007979869842529,0.48571428571428565
987,left,log,16.0,False,0.5158038139343262,0.48571428571428565
988,right,mirror,32.0,True,0.49982476234436035,0.48571428571428565
989,left,log,-8.0,True,0.4834280014038086,0.48571428571428565
990,left,log,-8.0,True,5.065279006958008,0.48571428571428565
991,right,log,24.0,True,0.4652369022369385,0.48571428571428565
992,right,log,32.0,True,0.4662508964538574,0.48571428571428565
993,right,log,32.0,True,0.48352909088134766,0.48571428571428565
994,right,log,0.0,False,0.664076566696167,0.48571428571428565
995,right,mirror,32.0,True,0.4326789379119873,0.48571428571428565
996,left,mirror,0.0,False,0.43337321281433105,0.48571428571428565
997,right,log,-16.0,False,0.4330880641937256,0.48571428571428565
998,left,log,-32.0,True,4.487227201461792,0.48571428571428565
999,right,mirror,8.0,True,0.5389308929443359,0.48571428571428565
1000,left,log,-8.0,True,0.4654078483581543,0.48571428571428565
1001,left,log,-8.0,True,0.43360376358032227,0.48571428571428565
1002,right,mirror,-8.0,False,0.6508848667144775,0.48571428571428565
1003,right,log,-40.0,False,6.14257287979126,0.48571428571428565
1004,left,log,-16.0,True,0.5068001747131348,0.48571428571428565
1005,left,log,-8.0,True,0.44882822036743164,0.48571428571428565
1006,right,log,40.0,True,0.46645307540893555,0.48571428571428565
1007,left,log,-24.0,True,0.46547675132751465,0.48571428571428565
1008,right,mirror,-40.0,False,0.5152080059051514,0.48571428571428565
1009,left,log,-40.0,True,0.46668505668640137,0.48571428571428565
1010,right,log,24.0,True,0.5751738548278809,0.48571428571428565
1011,left,log,16.0,False,0.3668639659881592,0.48571428571428565
1012,right,mirror,32.0,True,0.3992912769317627,0.48571428571428565
1013,right,mirror,24.0,True,0.40059375762939453,0.48571428571428565
1014,right,mirror,32.0,True,0.3169889450073242,0.48571428571428565
1015,left,log,-40.0,True,0.3661491870880127,0.48571428571428565
1016,right,mirror,8.0,True,0.4327070713043213,0.48571428571428565
1017,right,log,32.0,True,0.4994649887084961,0.48571428571428565
1018,left,mirror,-16.0,True,0.3832881450653076,0.48571428571428565
1019,right,log,24.0,True,5.609262228012085,0.48571428571428565
1020,right,log,16.0,True,0.49920201301574707,0.48571428571428565
1021,right,log,24.0,True,0.6254022121429443,0.48571428571428565
1022,left,mirror,-8.0,True,0.4002711772918701,0.48571428571428565
1023,right,mirror,-8.0,False,0.4329698085784912,0.48571428571428565
1024,left,mirror,-40.0,True,0.5055220127105713,0.48571428571428565
1025,right,log,16.0,True,0.38291287422180176,0.48571428571428565
1026,right,log,-32.0,False,0.3826580047607422,0.48571428571428565
1027,left,log,-8.0,True,3.658560037612915,0.48571428571428565
1028,right,mirror,-24.0,False,0.8740589618682861,0.48571428571428565
1029,right,mirror,0.0,False,0.5638039112091064,0.48571428571428565
1030,left,log,8.0,False,0.4670388698577881,0.48571428571428565
1031,right,mirror,24.0,True,0.4002528190612793,0.48571428571428565
1032,left,mirror,-24.0,True,0.48319482803344727,0.48571428571428565
1033,right,mirror,8.0,True,0.46602511405944824,0.48571428571428565
1034,right,log,32.0,True,4.970779180526733,0.48571428571428565
1035,right,mirror,32.0,True,0.4981560707092285,0.48571428571428565
1036,left,mirror,-32.0,True,0.46494579315185547,0.48571428571428565
1037,left,mirror,8.0,False,0.3999199867248535,0.48571428571428565
1038,right,mirror,16.0,True,0.5623860359191895,0.48571428571428565
1039,right,log,40.0,True,5.713348150253296,0.48571428571428565
1040,right,log,-16.0,False,0.4312920570373535,0.48571428571428565
1041,right,mirror,-16.0,False,0.5219001770019531,0.48571428571428565
1042,left,mirror,-16.0,True,0.41685986518859863,0.48571428571428565
1043,left,log,-16.0,True,0.38298916816711426,0.48571428571428565
1044,right,log,40.0,True,0.5527758598327637,0.48571428571428565
1045,left,mirror,-40.0,True,0.4511239528656006,0.48571428571428565
1046,right,log,-8.0,False,0.6540141105651855,0.48571428571428565
1047,right,mirror,8.0,True,0.5000259876251221,0.48571428571428565
1048,left,mirror,-24.0,True,0.6162509918212891,0.48571428571428565
1049,left,mirror,-8.0,True,0.630134105682373,0.48571428571428565
1050,left,log,-32.0,True,0.7289438247680664,0.48571428571428565
1051,left,mirror,24.0,False,4.357194900512695,0.48571428571428565
1052,right,log,8.0,True,0.6568799018859863,0.48571428571428565
1053,left,log,8.0,False,0.39963507652282715,0.48571428571428565
1054,right,log,16.0,True,0.4486989974975586,0.48571428571428565
1055,left,log,8.0,False,0.41637492179870605,0.48571428571428565
1056,right,mirror,24.0,True,0.48214292526245117,0.48571428571428565
1057,right,mirror,-16.0,False,0.43273115158081055,0.48571428571428565
1058,left,mirror,24.0,False,0.45061397552490234,0.48571428571428565
1059,right,log,8.0,True,0.4332747459411621,0.48571428571428565
1060,left,mirror,8.0,False,0.5326108932495117,0.48571428571428565
1061,left,log,-24.0,True,0.4160001277923584,0.48571428571428565
1062,right,mirror,0.0,False,0.5000178813934326,0.48571428571428565
1063,left,mirror,-8.0,True,0.48305726051330566,0.48571428571428565
1064,left,mirror,-8.0,True,3.8366079330444336,0.48571428571428565
1065,right,mirror,32.0,True,0.497819185256958,0.48571428571428565
1066,right,mirror,16.0,True,0.611640214920044,0.48571428571428565
1067,right,mirror,24.0,True,0.4660768508911133,0.48571428571428565
1068,right,log,-16.0,False,0.3827388286590576,0.48571428571428565
1069,left,log,24.0,False,3.990540027618408,0.48571428571428565
1070,left,mirror,-24.0,True,0.36655712127685547,0.48571428571428565
1071,left,log,8.0,False,0.567084789276123,0.48571428571428565
1072,right,mirror,-40.0,False,0.36626410484313965,0.48571428571428565
1073,left,log,0.0,False,0.31571412086486816,0.48571428571428565
1074,right,mirror,40.0,True,0.39969825744628906,0.48571428571428565
1075,left,log,-16.0,True,0.43210315704345703,0.48571428571428565
1076,right,mirror,32.0,True,0.541754961013794,0.48571428571428565
1077,left,log,-8.0,True,0.39977598190307617,0.48571428571428565
1078,left,log,-16.0,True,0.46667981147766113,0.48571428571428565
1079,right,mirror,40.0,True,0.46697497367858887,0.48571428571428565
1080,left,log,24.0,False,0.39981675148010254,0.48571428571428565
1081,right,mirror,-24.0,False,0.4662461280822754,0.48571428571428565
1082,left,mirror,0.0,False,0.4664309024810791,0.48571428571428565
1083,left,log,-40.0,True,0.46610307693481445,0.48571428571428565
1084,left,log,8.0,False,4.398103952407837,0.48571428571428565
1085,left,mirror,24.0,False,0.5071201324462891,0.48571428571428565
1086,left,mirror,-24.0,True,3.1754279136657715,0.48571428571428565
1087,left,mirror,-8.0,True,0.4657018184661865,0.48571428571428565
1088,left,mirror,-16.0,True,0.3823719024658203,0.48571428571428565
1089,right,log,32.0,True,0.5879096984863281,0.48571428571428565
1090,left,log,-24.0,True,0.4331979751586914,0.48571428571428565
1091,right,mirror,-32.0,False,0.18239068984985352,0.48571428571428565
1092,left,log,-8.0,True,0.40013694763183594,0.48571428571428565
1093,right,mirror,-24.0,False,0.3991880416870117,0.48571428571428565
1094,right,mirror,8.0,True,0.5348858833312988,0.48571428571428565
1095,left,log,-40.0,True,0.4505290985107422,0.48571428571428565
1096,left,mirror,-40.0,True,0.4492027759552002,0.48571428571428565
1097,left,log,-16.0,True,0.49938297271728516,0.48571428571428565
1098,right,mirror,32.0,True,0.198958158493042,0.48571428571428565
1099,left,log,8.0,False,0.44977688789367676,0.48571428571428565
1100,left,mirror,-32.0,True,3.4364750385284424,0.48571428571428565
1101,right,mirror,-32.0,False,0.551386833190918,0.48571428571428565
1102,left,log,-32.0,True,5.477342128753662,0.48571428571428565
1103,left,log,-24.0,True,0.683229923248291,0.48571428571428565
1104,left,mirror,-24.0,True,0.4003279209136963,0.48571428571428565
1105,right,log,-8.0,False,0.5161218643188477,0.48571428571428565
1106,left,log,-16.0,True,0.41617894172668457,0.48571428571428565
1107,left,mirror,-16.0,True,0.3826420307159424,0.48571428571428565
1108,left,log,0.0,False,0.5314822196960449,0.48571428571428565
1109,left,mirror,-24.0,True,0.5008449554443359,0.48571428571428565
1110,left,log,-8.0,True,0.4830350875854492,0.48571428571428565
1111,left,mirror,-8.0,True,0.5816299915313721,0.48571428571428565
1112,left,log,-16.0,True,0.4324960708618164,0.48571428571428565
1113,left,mirror,-32.0,True,0.4507260322570801,0.48571428571428565
1114,left,log,-16.0,True,0.5023641586303711,0.48571428571428565
1115,right,mirror,16.0,True,4.188588857650757,0.48571428571428565
1116,left,log,24.0,False,0.5367169380187988,0.48571428571428565
1117,left,log,-8.0,True,6.07423996925354,0.48571428571428565
1118,right,log,24.0,True,0.4152801036834717,0.48571428571428565
1119,left,log,-32.0,True,0.48229408264160156,0.48571428571428565
1120,right,mirror,32.0,True,0.6861701011657715,0.48571428571428565
1121,left,log,-24.0,True,2.3362839221954346,0.48571428571428565
1122,right,mirror,-8.0,False,0.5341150760650635,0.48571428571428565
1123,left,log,16.0,False,3.7612380981445312,0.48571428571428565
1124,left,log,-16.0,True,5.468364953994751,0.48571428571428565
1125,left,log,-8.0,True,0.4157247543334961,0.48571428571428565
1126,left,mirror,-24.0,True,0.5029239654541016,0.48571428571428565
1127,left,log,-8.0,True,0.5814781188964844,0.48571428571428565
1128,left,mirror,0.0,False,4.077338933944702,0.48571428571428565
1129,left,mirror,-16.0,True,0.4663560390472412,0.48571428571428565
1130,right,mirror,8.0,True,0.08273577690124512,0.48571428571428565
1131,left,log,-24.0,True,0.5204451084136963,0.48571428571428565
1132,left,log,-8.0,True,0.9437191486358643,0.48571428571428565
1133,left,log,-24.0,True,0.4665870666503906,0.48571428571428565
1134,right,mirror,40.0,True,0.43248915672302246,0.48571428571428565
1135,left,log,-32.0,True,0.4163031578063965,0.48571428571428565
1136,right,mirror,0.0,False,0.5518040657043457,0.48571428571428565
1137,left,mirror,32.0,False,0.5001709461212158,0.48571428571428565
1138,right,mirror,0.0,False,0.4333820343017578,0.48571428571428565
1139,left,log,-40.0,True,0.5599081516265869,0.48571428571428565
1140,left,log,-8.0,True,0.8142962455749512,0.48571428571428565
1141,left,mirror,8.0,False,0.43192291259765625,0.48571428571428565
1142,right,mirror,24.0,True,0.4663090705871582,0.48571428571428565
1143,left,log,-32.0,True,0.46684813499450684,0.48571428571428565
1144,right,log,40.0,True,0.5094690322875977,0.48571428571428565
1145,left,mirror,40.0,False,0.48304009437561035,0.48571428571428565
1146,right,mirror,32.0,True,0.4322810173034668,0.48571428571428565
1147,left,log,16.0,False,0.4662802219390869,0.48571428571428565
1148,right,log,8.0,True,0.538715124130249,0.48571428571428565
1149,left,mirror,-16.0,True,3.9867796897888184,0.48571428571428565
1150,right,mirror,32.0,True,0.5526437759399414,0.48571428571428565
1151,left,log,-32.0,True,0.48305797576904297,0.48571428571428565
1152,right,mirror,8.0,True,0.4162440299987793,0.48571428571428565
1153,left,log,32.0,False,6.191382169723511,0.48571428571428565
1154,left,mirror,-32.0,True,0.5626380443572998,0.48571428571428565
1155,left,log,-24.0,True,0.482896089553833,0.48571428571428565
1156,right,mirror,24.0,True,0.46663403511047363,0.48571428571428565
1157,left,mirror,0.0,False,0.6829450130462646,0.48571428571428565
1158,left,mirror,8.0,False,0.4330780506134033,0.48571428571428565
1159,left,log,8.0,False,0.4828329086303711,0.48571428571428565
1160,right,log,0.0,False,0.500619649887085,0.48571428571428565
1161,right,log,8.0,True,0.38251805305480957,0.48571428571428565
1162,left,log,-32.0,True,0.43326377868652344,0.48571428571428565
1163,right,mirror,0.0,False,0.4157590866088867,0.48571428571428565
1164,left,mirror,24.0,False,4.494470119476318,0.48571428571428565
1165,left,log,8.0,False,0.41398000717163086,0.48571428571428565
1166,right,mirror,40.0,True,0.45006418228149414,0.48571428571428565
1167,left,mirror,-40.0,True,0.45046567916870117,0.48571428571428565
1168,left,mirror,-32.0,True,0.4337649345397949,0.48571428571428565
1169,left,log,8.0,False,6.523259162902832,0.48571428571428565
1170,left,mirror,-16.0,True,0.4480769634246826,0.48571428571428565
1171,left,mirror,0.0,False,0.4829831123352051,0.48571428571428565
1172,right,log,-32.0,False,0.466048002243042,0.48571428571428565
1173,left,mirror,-32.0,True,0.5256819725036621,0.48571428571428565
1174,left,mirror,-8.0,True,0.5228159427642822,0.48571428571428565
1175,left,mirror,-16.0,True,0.4653811454772949,0.48571428571428565
1176,left,mirror,32.0,False,4.708615779876709,0.48571428571428565
1177,right,mirror,16.0,True,0.5901799201965332,0.48571428571428565
1178,left,mirror,-24.0,True,0.5013599395751953,0.48571428571428565
1179,left,log,-40.0,True,0.6100149154663086,0.48571428571428565
1180,left,log,8.0,False,0.5832679271697998,0.48571428571428565
1181,right,mirror,40.0,True,0.5500531196594238,0.48571428571428565
1182,left,log,-24.0,True,0.5023050308227539,0.48571428571428565
1183,right,mirror,24.0,True,3.9518449306488037,0.48571428571428565
1184,right,mirror,-8.0,False,0.5787582397460938,0.48571428571428565
1185,right,mirror,24.0,True,0.5510361194610596,0.48571428571428565
1186,right,mirror,16.0,True,4.339937210083008,0.48571428571428565
1187,left,log,-32.0,True,1.1785149574279785,0.48571428571428565
1188,right,log,8.0,True,0.48328399658203125,0.48571428571428565
1189,left,log,-24.0,True,0.48290300369262695,0.48571428571428565
1190,left,log,-32.0,True,0.5283529758453369,0.48571428571428565
1191,right,mirror,-32.0,False,0.5147209167480469,0.48571428571428565
1192,left,log,24.0,False,0.5835940837860107,0.48571428571428565
1193,right,mirror,8.0,True,0.5115160942077637,0.48571428571428565
1194,right,mirror,8.0,True,0.449796199798584,0.48571428571428565
1195,right,mirror,32.0,True,0.48354315757751465,0.48571428571428565
1196,left,log,40.0,False,0.4994649887084961,0.48571428571428565
1197,right,log,32.0,True,0.3669559955596924,0.48571428571428565
1198,right,mirror,-16.0,False,0.46735620498657227,0.48571428571428565
1199,left,mirror,24.0,False,0.4167642593383789,0.48571428571428565
1200,right,log,16.0,True,0.518272876739502,0.48571428571428565
1201,left,log,24.0,False,0.4327428340911865,0.48571428571428565
1202,left,log,8.0,False,0.4998021125793457,0.48571428571428565
1203,right,mirror,24.0,True,0.48329710960388184,0.48571428571428565
1204,left,log,-40.0,True,0.4657399654388428,0.48571428571428565
1205,right,mirror,40.0,True,0.4167439937591553,0.48571428571428565
1206,right,mirror,40.0,True,0.48250699043273926,0.48571428571428565
1207,left,mirror,32.0,False,0.41628384590148926,0.48571428571428565
1208,right,log,32.0,True,0.5126399993896484,0.48571428571428565
1209,right,log,16.0,True,0.41584300994873047,0.48571428571428565
1210,left,log,-16.0,True,0.43300795555114746,0.48571428571428565
1211,right,log,16.0,True,0.5987179279327393,0.48571428571428565
1212,left,mirror,32.0,False,3.7068369388580322,0.48571428571428565
1213,left,log,-32.0,True,0.4807920455932617,0.48571428571428565
1214,left,log,-24.0,True,0.4498291015625,0.48571428571428565
1215,right,mirror,16.0,True,0.48189210891723633,0.48571428571428565
1216,right,mirror,24.0,True,0.6338238716125488,0.48571428571428565
1217,right,mirror,24.0,True,4.713618040084839,0.48571428571428565
1218,left,log,0.0,False,0.44956111907958984,0.48571428571428565
1219,left,log,-24.0,True,0.3835740089416504,0.48571428571428565
1220,left,mirror,-16.0,True,0.2664508819580078,0.48571428571428565
1221,left,mirror,-32.0,True,0.7065279483795166,0.48571428571428565
1222,left,mirror,40.0,False,1.3529701232910156,0.48571428571428565
1223,left,log,-32.0,True,3.411586046218872,0.48571428571428565
1224,left,log,-32.0,True,0.6727960109710693,0.48571428571428565
1225,left,log,16.0,False,1.0812463760375977,0.48571428571428565
1226,left,log,8.0,False,0.5100040435791016,0.48571428571428565
1227,right,mirror,-32.0,False,0.33196282386779785,0.48571428571428565
1228,left,mirror,32.0,False,0.3490889072418213,0.48571428571428565
1229,left,log,24.0,False,0.4156990051269531,0.48571428571428565
1230,right,mirror,40.0,True,0.41629600524902344,0.48571428571428565
1231,right,log,40.0,True,0.46776604652404785,0.48571428571428565
1232,left,mirror,-40.0,True,0.41657233238220215,0.48571428571428565
1233,right,mirror,40.0,True,0.3998239040374756,0.48571428571428565
1234,left,log,-24.0,True,0.46634411811828613,0.48571428571428565
1235,left,log,-16.0,True,0.3661630153656006,0.48571428571428565
1236,right,log,40.0,True,0.43262290954589844,0.48571428571428565
1237,left,mirror,0.0,False,0.46569204330444336,0.48571428571428565
1238,left,log,-24.0,True,0.41681718826293945,0.48571428571428565
1239,right,mirror,-40.0,False,0.4494009017944336,0.48571428571428565
1240,right,mirror,-24.0,False,4.889240741729736,0.48571428571428565
1241,left,log,24.0,False,0.39928603172302246,0.48571428571428565
1242,left,log,-40.0,True,0.3490450382232666,0.48571428571428565
1243,left,log,-24.0,True,0.39957714080810547,0.48571428571428565
1244,right,mirror,-32.0,False,0.4666922092437744,0.48571428571428565
1245,right,mirror,40.0,True,0.4670538902282715,0.48571428571428565
1246,right,log,-24.0,False,4.371634006500244,0.48571428571428565
1247,left,log,-40.0,True,0.43181586265563965,0.48571428571428565
1248,right,log,24.0,True,0.4833559989929199,0.48571428571428565
1249,left,mirror,0.0,False,0.46631908416748047,0.48571428571428565
1250,left,mirror,-24.0,True,0.39958691596984863,0.48571428571428565
1251,right,mirror,24.0,True,0.39988017082214355,0.48571428571428565
1252,left,mirror,0.0,False,0.5065271854400635,0.48571428571428565
1253,left,log,24.0,False,4.9229347705841064,0.48571428571428565
1254,left,log,0.0,False,0.4480748176574707,0.48571428571428565
1255,right,mirror,8.0,True,0.41640496253967285,0.48571428571428565
1256,left,log,16.0,False,0.43355894088745117,0.48571428571428565
1257,left,mirror,32.0,False,0.41701412200927734,0.48571428571428565
1258,left,mirror,-24.0,True,0.4999558925628662,0.48571428571428565
1259,right,mirror,16.0,True,0.48248887062072754,0.48571428571428565
1260,left,mirror,-16.0,True,0.483029842376709,0.48571428571428565
1261,right,mirror,32.0,True,0.4336569309234619,0.48571428571428565
1262,left,mirror,-40.0,True,0.43311429023742676,0.48571428571428565
1263,left,log,-16.0,True,0.44898509979248047,0.48571428571428565
1264,left,mirror,32.0,False,0.4336531162261963,0.48571428571428565
1265,right,mirror,-16.0,False,0.4674708843231201,0.48571428571428565
1266,left,log,-16.0,True,0.43382883071899414,0.48571428571428565
1267,left,mirror,-8.0,True,0.4999399185180664,0.48571428571428565
1268,left,mirror,0.0,False,0.4490697383880615,0.48571428571428565
1269,right,log,8.0,True,0.569882869720459,0.48571428571428565
1270,left,log,-8.0,True,0.46660828590393066,0.48571428571428565
1271,left,mirror,-16.0,True,0.4171171188354492,0.48571428571428565
1272,left,mirror,8.0,False,0.44965291023254395,0.48571428571428565
1273,left,log,-16.0,True,3.7811670303344727,0.48571428571428565
1274,left,log,0.0,False,0.18239593505859375,0.48571428571428565
1275,right,log,8.0,True,0.4833841323852539,0.48571428571428565
1276,left,mirror,24.0,False,0.4330737590789795,0.48571428571428565
1277,right,mirror,24.0,True,4.796169996261597,0.48571428571428565
1278,left,log,-40.0,True,0.4322481155395508,0.48571428571428565
1279,right,log,8.0,True,2.4237351417541504,0.48571428571428565
1280,left,log,-40.0,True,1.9012176990509033,0.48571428571428565
1281,right,mirror,32.0,True,0.41685986518859863,0.48571428571428565
1282,right,mirror,40.0,True,0.4325730800628662,0.48571428571428565
1283,left,log,-24.0,True,0.3839080333709717,0.48571428571428565
1284,right,log,40.0,True,0.5274128913879395,0.48571428571428565
1285,left,mirror,-8.0,True,0.48424792289733887,0.48571428571428565
1286,right,log,-32.0,False,0.4996910095214844,0.48571428571428565
1287,right,log,8.0,True,0.6575801372528076,0.48571428571428565
1288,left,mirror,0.0,False,0.4834728240966797,0.48571428571428565
1289,left,mirror,-24.0,True,0.5722780227661133,0.48571428571428565
1290,right,mirror,8.0,True,0.9709911346435547,0.48571428571428565
1291,right,mirror,8.0,True,0.8569631576538086,0.48571428571428565
1292,right,mirror,32.0,True,6.5974907875061035,0.48571428571428565
1293,left,log,-16.0,True,0.48084211349487305,0.48571428571428565
1294,right,log,40.0,True,0.4992201328277588,0.48571428571428565
1295,right,mirror,32.0,True,0.5958211421966553,0.48571428571428565
1296,right,log,0.0,False,5.480070114135742,0.48571428571428565
1297,right,log,32.0,True,0.4820520877838135,0.48571428571428565
1298,right,mirror,40.0,True,2.269042730331421,0.48571428571428565
1299,left,log,40.0,False,6.167672157287598,0.48571428571428565
1300,right,mirror,-40.0,False,0.4134998321533203,0.48571428571428565
1301,right,log,32.0,True,2.7712788581848145,0.48571428571428565
1302,left,log,-32.0,True,2.218912124633789,0.48571428571428565
1303,left,mirror,-8.0,True,0.5187370777130127,0.48571428571428565
1304,left,log,32.0,False,0.4660210609436035,0.48571428571428565
1305,right,log,8.0,True,0.4991440773010254,0.48571428571428565
1306,left,log,-16.0,True,0.5074608325958252,0.48571428571428565
1307,left,log,-8.0,True,0.5343258380889893,0.48571428571428565
1308,left,mirror,24.0,False,0.41602301597595215,0.48571428571428565
1309,right,mirror,-24.0,False,0.4661228656768799,0.48571428571428565
1310,right,mirror,16.0,True,1.7679901123046875,0.48571428571428565
1311,left,log,32.0,False,0.4666008949279785,0.48571428571428565
1312,right,mirror,24.0,True,1.7862589359283447,0.48571428571428565
1313,left,log,32.0,False,0.4822518825531006,0.48571428571428565
1314,right,log,-8.0,False,0.39990711212158203,0.48571428571428565
1315,right,log,0.0,False,25.868173122406006,0.48571428571428565
1316,left,mirror,-16.0,True,0.38216209411621094,0.48571428571428565
1317,right,log,-24.0,False,0.41584300994873047,0.48571428571428565
1318,left,log,-40.0,True,0.36626315116882324,0.48571428571428565
1319,left,log,-16.0,True,0.4987671375274658,0.48571428571428565
1320,right,mirror,24.0,True,0.46733593940734863,0.48571428571428565
1321,left,log,-40.0,True,0.2828071117401123,0.48571428571428565
1322,right,mirror,40.0,True,0.399425745010376,0.48571428571428565
